crimeRelatedentity		TweetNumber	TweetID	Username	Date	Concept	Latitud	Longitud	Tweet	JoyScore	BadFeelingsScore	Locations mentioned		
murder		22596	2.01072598262624E+017	EMPRYL	2012-05-11 18:13	Murder	39.11140729	-84.52719038	shit if i was a boosie i d give mufukas numbers to play the lotto niggas don t beat murder charges all the time oj was the last 1	0.00384	0.3390285			
murder		22597	2.63836443712049E+017	wellinghoffa_	2012-10-31 22:54	Murder	39.09912961	-84.60145069	i m pissed probably going to murder them tonight	0.008416	0.33598625			
murder		22598	2.4158097423063E+017	topix_oh	2012-08-31 12:59	Murder	39.1139915	-84.5733995	1 million bond for purcell avenue murder suspect cheviot ohio	0.056929	0.280862	ohio		
murder		22599	1.89463096539095E+017	45205	2012-04-09 17:21	Murder	39.110361	-84.577335	bond set for east price hill murder suspect via	0.041865	0.21615775			
murder		22600	1.89408697619976E+017	45204	2012-04-09 13:45	Murder	39.09917	-84.58793	bond set for east price hill murder suspect via	0.041865	0.21615775			
murder		22601	1.6136136605211E+017	45205	2012-01-23 03:15	Murder	39.110361	-84.577335	price hill vigil for 2011 murder victim via	0.006135	0.3210575			
murder		22602	1.61361364357612E+017	45204	2012-01-23 03:15	Murder	39.09917	-84.58793	price hill vigil for 2011 murder victim via	0.006135	0.3210575			
murder		22603	1.61153891927466E+017	45205	2012-01-22 13:30	Murder	39.110361	-84.577335	vigil today for price hill murder victim via	0.00901	0.32347675			
murder		22604	1.61153891445113E+017	45204	2012-01-22 13:30	Murder	39.09917	-84.58793	vigil today for price hill murder victim via	0.00901	0.32347675			
murder		22605	2.73127202361598E+017	meowinara	2012-11-26 13:12	Murder	39.09510758	-84.63976029	bathrooms that look like murder scenes	0.013094	0.31465425			
murder		22606	1.61361366131814E+017	45238	2012-01-23 03:15	Murder	39.110006	-84.607442	price hill vigil for 2011 murder victim via	0.006135	0.3210575			
murder		22607	1.61153893827482E+017	45238	2012-01-22 13:30	Murder	39.110006	-84.607442	vigil today for price hill murder victim via	0.00901	0.32347675			
murder		22608	2.74013369068028E+017	gmann6448	2012-11-28 23:54	Murder	39.1142848	-84.6254133	new york city logs murder free day haha i love how this is actual news	0.559191	0.09518475	new york		
murder		22609	2.49829585024344E+017	stumblebee	2012-09-23 07:16	Murder	39.12464145	-84.35620487	i m at site of mass murder of 1976 cincinnati oh	0.023984	0.27286925	cincinnati		
murder		22610	2.53806188595134E+017	Alexayers55	2012-10-04 06:38	Murder	39.12642555	-84.41085995	i wil murder your family	0.050357	0.30225075			
murder		22611	2.77055593833959E+017	nickmoscato	2012-12-07 09:22	Murder	39.13135636	-84.42980371	for those curious no i will not hate butch like that other guy bk lied to us and treated us like crap also murder	0.011339	0.33886325			
murder		22612	2.63457107347636E+017	TheRealJeffRuby	2012-10-30 21:47	Murder	39.12172055	-84.44654633	u helped oj get away with a double murder good for u	0.078134	0.28883275			
murder		22613	2.3466272328636E+017	TheRealJeffRuby	2012-08-12 10:48	Murder	39.12171603	-84.44652219	michael peterson scott peterson drewpeterson does everyone named peterson murder their wives	0.028553	0.31422675			
murder		22614	2.34662092202996E+017	TheRealJeffRuby	2012-08-12 10:46	Murder	39.12172244	-84.44657885	michael peterson scott peterson drewpeterson does everyone named peterson murder their wives	0.028553	0.31422675			
murder		22615	2.34660998877958E+017	TheRealJeffRuby	2012-08-12 10:41	Murder	39.1216667	-84.44645086	michael peterson scott peterson drewpeterson does everyone named peterson murder their wives	0.028553	0.31422675			
murder		22617	2.12684692955214E+017	marksickmiller	2012-06-12 19:15	Murder	39.1192401	-84.43289775	if my abs could exit my body and commit murder their first target would be	0.018821	0.32968325			
murder		22618	2.61164533014483E+017	katherineloy	2012-10-24 13:57	Murder	39.12631456	-84.46967228	17 year old charged in jessica ridgeway murder ugh	0.004691	0.33940125			
murder		22619	2.64115493479256E+017	EMPRYL	2012-11-01 17:23	Murder	39.13042918	-84.49354332	nowplaying murder ugk	0.016232	0.3058285			
murder		22620	2.47034115659035E+017	ohsoREALajanti_	2012-09-15 14:08	Murder	39.1262259	-84.5041707	i had a dream last night that my dad was trying to murder me in church and i had to take on a new identity spooked	0.113793	0.2943675			
murder		22621	2.44209774558847E+017	topix_oh	2012-09-07 19:05	Murder	39.125912	-84.485999	19 year old cincinnati man arrested for murder cincinnati ohio	0.017137	0.3354875	cincinnati	ohio	
murder		22622	2.11585274717811E+017	_gayleeee	2012-06-09 18:27	Murder	39.12281217	-84.49062746	why do ppl have twitters with fuckin egg avis still murder yoself	0.029608	0.320586			
murder		22623	2.10830827024691E+017	EMPRYL	2012-06-07 16:29	Murder	39.11551271	-84.49904161	first it was yolo now it s hyfr i wonder what ymcmb got next lt s o s cause g o o d music bout to murder em	0.31841	0.22105825	yolo		
murder		22624	2.01168720985473E+017	DaRealTonyBandz	2012-05-12 00:35	Murder	39.1146087	-84.51639283	rebeccaaaaa s o to boosie not charged for murder ohh yeah he boutta go hard if he makin more songs	0.04214	0.30664175			
murder		22625	1.95260841011057E+017	45206	2012-04-25 17:19	Murder	39.127052	-84.482707	police release sketch of murder suspect via	0.003965	0.3427515			
murder		22626	1.91969293829808E+017	45206	2012-04-16 15:20	Murder	39.127052	-84.482707	victim suspect named in walnut hills murder via	0.00402	0.33798125	walnut hills		
murder		22627	1.91851479844393E+017	45206	2012-04-16 07:32	Murder	39.127052	-84.482707	suspect arrested in overnight murder via	0.003847	0.35390725			
murder		22628	1.62720935810576E+017	45206	2012-01-26 21:17	Murder	39.127052	-84.482707	man charged with december murder via	0.044815	0.325721			
murder		22629	1.62693989194138E+017	45206	2012-01-26 19:30	Murder	39.127052	-84.482707	man charged with elderly man s murder via	0.008821	0.3158635			
murder		22630	2.82168504139006E+017	salenabean18	2012-12-21 11:59	Murder	39.12891006	-84.51016998	our reaction when the power comes back on screaming bloody murder evil laughs hopping around the living roon happiness	0.664622	0.10399875			
murder		22631	2.77534101983072E+017	iGotTheTea1	2012-12-08 17:04	Murder	39.13374645	-84.4894802	is flint michigan still da murder capital or has the fay took da spot	0.020862	0.30611875	michigan		
murder		22632	2.76203661078696E+017	rachelwooods	2012-12-05 00:57	Murder	39.12871668	-84.51712231	who the hell just screamed bloody murder on calhoun street it s 1am and i heard it 13 stories up cliftonprobz	0.005866	0.33524075			
murder		22633	2.67655098992296E+017	rollinginthedip	2012-11-11 10:48	Murder	39.1257112	-84.5153577	is it irrational of me to want to murder our loud upstairs neighbors	0.025905	0.31239275			
murder		22635	2.58802761955697E+017	amessina612	2012-10-18 01:32	Murder	39.12799211	-84.51960175	i could watch murder mystery shows for days	0.100997	0.28723925			
murder		22636	2.52862626349081E+017	LastKingJulio	2012-10-01 16:08	Murder	39.13080671	-84.50946751	spaghetti from larosa bout to murder it	0.03618	0.3225165			
murder		22637	2.4553462175907E+017	coreyallendavis	2012-09-11 10:49	Murder	39.13141971	-84.50939627	i m going to murder you and your nearest aunt	0.008423	0.314549			
murder		22638	2.43962433721475E+017	Kaptain_Kosher	2012-09-07 02:42	Murder	39.1275674	-84.5202071	ialwaysthinkabout commiting a mass murder on these niggas in clifton	0.00355	0.3254835			
murder		22639	2.37820015666151E+017	rollinginthedip	2012-08-21 03:54	Murder	39.12616005	-84.51580108	reasonsilovemyroommate 1 i woke up at nearly 4am to borrow her phone charger and she didn t murder me	0.019999	0.32861325			
murder		22640	2.35999689781178E+017	Wildman_Walker	2012-08-16 03:21	Murder	39.1292197	-84.5311917	nothing better than a documentary about a triple murder on netflix sad	0.002242	0.313867			
murder		22641	2.31704792974639E+017	HannahClaire__	2012-08-04 06:55	Murder	39.12716484	-84.5357024	i m gonna murder you haha	0.514357	0.15631725			
murder		22642	2.29070347264217E+017	itdaniher	2012-07-28 00:26	Murder	39.12984816	-84.521031	sitting in a room with a composer composing through an murder of frat hoppers props to	0.024444	0.30618475			
murder		22643	2.2180914018243E+017	topix_oh	2012-07-07 23:33	Murder	39.1296869	-84.5170986	botched murder suicide leaves 2 in critical cincinnati ohio	0.021765	0.3230095	cincinnati	ohio	
murder		22644	2.21603842272395E+017	alexparksdottv	2012-07-07 09:57	Murder	39.12997538	-84.50445713	botched murder suicide leaves 2 in critical so sad	0.001436	0.31079975			
murder		22645	2.05470905084805E+017	StewieGilchrist	2012-05-23 21:30	Murder	39.122993	-84.52506	watch the 8 bit community episode again and it just makes me sad that is going to murder such a great show bringbackdanharmon	0.041533	0.27518425			
murder		22646	2.75518134130188E+017	KatitaMartina	2012-12-03 03:33	Murder	39.13311428	-84.52155137	i ve been married 3 times and they ve all been in prison my 3rd husband is there for murder i have no problem taking my kids to see him	0.010003	0.3047625			
murder		22647	2.70536345578004E+017	lorenkennedy	2012-11-19 09:37	Murder	39.13371086	-84.51685905	witnessing a murder got me on the news iguessthatscool	0.009575	0.33074475			
murder		22648	2.1896775284779E+017	ECottieTHE_Body	2012-06-30 03:22	Murder	39.12264817	-84.5702521	body need help or would that be murder i ll write a letter so you ll just get complicity	0.032846	0.29486975			
murder		22649	2.16911351082254E+017	beekstweets24	2012-06-24 11:11	Murder	39.13260236	-84.52139472	bank account murder bank account murder yeah	0.012601	0.29541475			
murder		22650	1.97841744413458E+017	ECottieTHE_Body	2012-05-02 20:15	Murder	39.12264332	-84.5708026	lmaoooo i have a handful of people i need to stop playing with before they molest and or murder me fuckibg creeps	0.013333	0.33396825			
murder		22651	1.89408683967521E+017	45214	2012-04-09 13:45	Murder	39.120405	-84.548681	bond set for east price hill murder suspect via	0.041865	0.21615775			
murder		22652	1.61361366060515E+017	45214	2012-01-23 03:15	Murder	39.120405	-84.548681	price hill vigil for 2011 murder victim via	0.006135	0.3210575			
murder		22653	1.61153891944251E+017	45214	2012-01-22 13:30	Murder	39.120405	-84.548681	vigil today for price hill murder victim via	0.00901	0.32347675			
murder		22654	2.83479312806601E+017	lord_jayx	2012-12-25 02:48	Murder	39.13289465	-84.5887666	not senseless murder and materialism	0.174219	0.101251			
murder		22655	2.8524726668245E+017	stxryoflouis	2012-12-29 23:53	Murder	39.1120822	-84.2866847	every girl is capable of murder if ya hurt her lyricsyouliketoscream	0.010596	0.34193775			
murder		22656	2.14674863670038E+017	DireEpidemic	2012-06-18 07:04	Murder	39.1364459	-84.3583276	the american system is weird a hacker can go to prison for more years than a rapist murder and a bank robber	0.005058	0.340183			
murder		22657	2.80703023347556E+017	pjstriet	2012-12-17 10:56	Murder	39.14164013	-84.42349787	agree completely doing them anderson rest pause style is murder on the entire pos chain	0.075547	0.28683375			
murder		22658	2.80747341617697E+017	DontBlowMyHii	2012-12-17 13:52	Murder	39.1405237	-84.4522402	murder murder murder hit you with that burner	0.002734	0.33817375			
murder		22659	2.58393773611028E+017	Sennettor_Ellie	2012-10-16 22:27	Murder	39.13606743	-84.43762354	yay second amendment supporters the reason america has the highest murder rate in the first world go you guys	0.337948	0.2101995	america		
murder		22660	2.03617485956727E+017	BernLundquist	2012-05-18 18:46	Murder	39.14646095	-84.44159296	junior when ellis was 10 he witnessed his step father murder mother nah im good so he should get a pass as a citizen	0.111709	0.28621475			
murder		22661	1.95928379818656E+017	45208	2012-04-27 13:32	Murder	39.13687	-84.434934	smitherman and winburn want to create murder victim fund via	0.014636	0.312907			
murder		22662	1.92069863190176E+017	JennySeif	2012-04-16 21:59	Murder	39.1394386	-84.45491357	dilz we should be charged with some degree of murder after that massacre honeybadgers	0.007014	0.30924175			
murder		22663	1.8230468012528E+017	45208	2012-03-20 23:16	Murder	39.13687	-84.434934	suspect arrested 1 year after murder via	0.00635	0.3538705			
murder		22664	1.62693987117957E+017	45208	2012-01-26 19:30	Murder	39.13687	-84.434934	man charged with elderly man s murder via	0.008821	0.3158635			
murder		22665	2.69836701764035E+017	coztello	2012-11-17 11:17	Murder	39.14992666	-84.46279985	u guys are free to murder me	0.209593	0.24929125			
murder		22666	2.24564982468182E+017	OrdinaryGirlRah	2012-07-15 14:03	Murder	39.13614168	-84.48743495	they charge my nigha with double murder they gave em life	0.038356	0.314956			
murder		22667	2.80747200227705E+017	iGotTheTea1	2012-12-17 13:52	Murder	39.15183763	-84.4849068	is flint still da murder capital	0.012762	0.32788275			
murder		22668	2.77247604096655E+017	iGotTheTea1	2012-12-07 22:05	Murder	39.15179524	-84.48428736	damn two niggahs from lincoln heights i grew up with was jus on da news for murder damn	0.017481	0.33530325	lincoln heights		
murder		22669	2.77217937914483E+017	Obey_Leone	2012-12-07 20:08	Murder	39.14104881	-84.50754634	h2dg when i was in atlanta ders was terrible but da one in kentucky ders are bomb make you wanna commit a murder lol	0.008741	0.35296475	atlanta	kentucky	
murder		22670	2.68519171359375E+017	Ryrybutts	2012-11-13 20:02	Murder	39.137951	-84.512863	condo the birds swarm and murder people it always starts off with 1 bird attacking you had a close call lol old school horror flick	0.020653	0.32579775			
murder		22671	2.5529503485592E+017	madiesch	2012-10-08 09:14	Murder	39.1390981	-84.5200316	im sorry did you want to ask me something or axe me something because im pretty sure one of those is murder	0.02491	0.296579			
murder		22672	2.40930374077792E+017	LastKingJulio	2012-08-29 17:54	Murder	39.13950473	-84.49536086	its niggas really walkin this earth that act like i don t get busy don t say kill body or murder with my name involved	0.006888	0.337572			
murder		22673	2.17731667144622E+017	DEEJAYMLEEZY	2012-06-26 17:30	Murder	39.14350128	-84.50733185	witnessing a murder online tune in if u love good music real djs will appreciate this cincinnati ohio	0.921257	0.0182675	cincinnati	ohio	
murder		22674	2.78700948845642E+017	LakshKhurana	2012-12-11 22:20	Murder	39.14356352	-84.51947139	night out with the guys at arlin s ludlow dreadful 10 indian guys at a bar talking nay shouting in hindi next potential murder site	0.040325	0.3167435			
murder		22675	2.68748226641932E+017	kvng_juniorr	2012-11-14 11:12	Murder	39.15447561	-84.50253594	my shoe game killing these nighas murder	0.007238	0.3420935			
murder		22676	2.65324080713048E+017	MrdaydayACA	2012-11-05 00:26	Murder	39.1484226	-84.5524654	hold up if yu ain t bout that murder life den pussy nigga shut up meek milli	0.010184	0.33373725			
murder		22677	2.53699709816943E+017	MrdaydayACA	2012-10-03 23:34	Murder	39.148418	-84.5524676	gtg aww delete these tweets ion want no parts in this pre meditated murder	0.11109	0.30258875			
murder		22678	2.44096665630417E+017	Kertessa_Marie	2012-09-07 11:35	Murder	39.15004019	-84.53687996	mfs that s loud on the phone in the library im ready to murder yo voice box	0.139971	0.26864725			
murder		22679	2.48488871157965E+017	WavyGetEmDone	2012-09-19 14:28	Murder	39.1350174	-84.61207581	sorry i had to murder that shit aji ichiban	0.000364	0.3376725			
murder		22680	2.07271304175432E+017	Urbestlover1	2012-05-28 20:45	Murder	39.14972097	-84.59264743	a murder consultant doe lol wow	0.388956	0.18468025			
murder		22682	1.76827244696703E+017	45225	2012-03-05 19:31	Murder	39.143208	-84.548578	man gets life plus 60 years for murder of elderly springfield township man via	0.052646	0.309616	springfield township		
murder		22683	2.78504925502267E+017	ASAPMAC	2012-12-11 09:22	Murder	39.14642	-84.64834103	this is bloody murder	0.005006	0.34270075			
murder		22684	2.74529899992216E+017	ASAPMAC	2012-11-30 10:06	Murder	39.14055296	-84.64573997	another murder another page out the notebook	0.020092	0.31580325			
murder		22685	2.37229029692953E+017	marinabreeze	2012-08-19 12:46	Murder	39.12610504	-84.70415759	using a word linked to the torture and murder of men women and children b c of skin color is okay thx 4 clearing that up	0.040974	0.24716925			
second degree murder		22688	1.90207941310288E+017	CharmyBz	2012-04-11 18:41	Murder	39.164243	-84.419011	soooo zimmerman charged with second degree murder trayvonmartin	0.021526	0.320024			
murder		22689	1.90059319801283E+017	EMPRYL	2012-04-11 08:50	Murder	39.16976893	-84.40817331	im going to murder one of my patients lt lmao count to 10 and calm down the patients need you	0.341715	0.20603775			
murder		22690	1.5997634791619E+017	45212	2012-01-19 07:31	Murder	39.16372	-84.452407	police investigate murder of teen in bond hill via	0.032321	0.31264225	bond hill		
murder		22691	2.18825474309226E+017	AlTuss_	2012-06-29 17:57	Murder	39.16502198	-84.47378993	ha i m home all alone amp shit feel like sumbody bout to come murder my ass	0.025167	0.3418945			
murder		22692	1.92693431766749E+017	SportsGeeks	2012-04-18 15:17	Murder	39.1434092	-84.5001447	breaking ken lester named new judge in georgezimmerman murder case trayvonmartin	0.012461	0.3294235	georgezimmerman		
murder		22693	1.77872742836736E+017	topix_oh	2012-03-08 16:45	Murder	39.141218	-84.50218	man arrested for vine street murder cincinnati ohio	0.008033	0.34003625	cincinnati	ohio	
murder		22694	1.69605920425386E+017	NobodyCares_Hoe	2012-02-14 21:16	Murder	39.1508699	-84.4907668	am killin bitches like ah mask murder vampirelife	0.005004	0.332356			
murder		22695	2.78694976731365E+017	topix_oh	2012-12-11 21:57	Murder	39.1730015	-84.4676277	suspect charged with year old murder cincinnati ohio	0.007429	0.33426925	cincinnati	ohio	
murder		22696	2.78236990674174E+017	pahardy7	2012-12-10 15:37	Murder	39.173933	-84.4795958	turning your teen in for murder heroic or hasty you better turn him in or you may be next	0.07793	0.30460825			
murder		22697	2.72742101983302E+017	MagnumMutt	2012-11-25 11:42	Murder	39.16410306	-84.50133456	i think he means feed the children they don t murder	0.008606	0.3002115			
murder		22698	2.31149691780346E+017	Amazing_Myracle	2012-08-02 18:09	Murder	39.1584261	-84.5008671	nw an officer and a murder	0.005531	0.3275875			
murder		22699	2.33751047527596E+017	__strategicdiva	2012-08-09 22:26	Murder	39.1628853	-84.51638804	you re messin with murder incorporated	0.016339	0.29839075			
murder		22700	1.86831084481282E+017	PureIllmatic	2012-04-02 11:02	Murder	39.1371476	-84.52831271	suggests target cincinnati plots a murder	0.025853	0.287637	cincinnati		
murder		22701	1.84291569699013E+017	CharmyBz	2012-03-26 10:51	Murder	39.150636	-84.538007	so true my uncle floyd davis was murdered in his home in 1992 and he is still on the unsolved murder list	0.059281	0.30174875			
murder		22702	1.76827243551666E+017	45223	2012-03-05 19:31	Murder	39.165023	-84.554182	man gets life plus 60 years for murder of elderly springfield township man via	0.052646	0.309616	springfield township		
murder		22703	1.60936487880376E+017	JRack5	2012-01-21 23:07	Murder	39.12527638	-84.52455157	i will murder you if you do anything dumb besmart rackcitybitch happybirthdaylinnie	0.002024	0.33430925			
murder		22704	1.76157024806126E+017	johnedmerson	2012-03-03 23:08	Murder	39.19380004	-84.35882652	tv may depend on what u are teaching on tomorrow whole lot of godfather stuff in the holy writ murder thievery etc	0.459281	0.16146225			
murder		22706	1.62171785343795E+017	EMPRYL	2012-01-25 08:55	Murder	39.17584299	-84.40958842	murder by was dope af until the chick started rapping	0.008017	0.31199725			
murder		22707	2.7312944922087E+017	LeadN3verFollow	2012-11-26 13:21	Murder	39.17776779	-84.4615104	to bad i m god lil niggas and my suicide brings murder on everybody s sin if i do which of how you ve been controlling my mind to feel	0.005601	0.32336775			
murder		22708	2.85264515904451E+017	_MrParks	2012-12-30 01:02	Murder	39.1830133	-84.4588252	we fly feat ja rule feat and i miss the old murder inc cant til ja and irv get comeback	0.205561	0.21696025			
murder		22709	2.57590055969894E+017	JussShira_	2012-10-14 17:13	Murder	39.18945757	-84.4642244	wanna murder somebody	0.004235	0.34188525			
murder		22710	2.1563264872967E+017	Roman_RGMessiah	2012-06-20 22:30	Murder	39.17551297	-84.471267	remy murder murdered who lmao i ve known em fa two weeks	0.073105	0.29662825			
murder		22711	2.15271363223626E+017	mexicankesh	2012-06-19 22:34	Murder	39.16189957	-84.50132656	bitch show up at my house yall gone see me on the news fa murder im not gone keep playing with this bum ass bitch its ova	0.013155	0.344863			
murder		22712	2.55529704692515E+017	Queen_E_2U	2012-10-09 00:46	Murder	39.18945196	-84.51211311	pussy nigga ill murder you then dance at your funneral	0.011022	0.3240305			
murder		22713	2.47863310731588E+017	Queen_E_2U	2012-09-17 21:03	Murder	39.1892887	-84.51216075	pussy nigga ill murder you then dance at your funeral ahhha	0.006419	0.31879525			
murder		22714	2.71118992888984E+017	danielknuf49	2012-11-21 00:12	Murder	39.18540956	-84.58379572	i m really gonna murder him	0.029592	0.3315825			
murder		22715	2.13773692893802E+017	IAMJAY_BAF	2012-06-15 19:23	Murder	39.18687539	-84.58446653	haha i m tryna murder a dolphin tonight lol or the dolphin might win and drown me lol who knows	0.597914	0.124781			
murder		22716	2.08985343947571E+017	DutcheszOnika	2012-06-02 14:16	Murder	39.18649447	-84.57277333	murder murder amp black convertables	0.007549	0.33181925			
murder		22717	1.98560596873056E+017	PDGs_FrankT	2012-05-04 19:51	Murder	39.19039141	-84.57444741	cute hoes get away with murder	0.094374	0.2949115			
murder		22718	2.85188705008894E+017	MVPierani	2012-12-29 20:01	Murder	39.18968295	-84.60031813	just came here murder you	0.007433	0.333542			
murder		22719	1.83874779172962E+017	YoureNotAbby	2012-03-25 07:15	Murder	39.18363428	-84.57826959	i murder dat pussy now i m on trial lol	0.049444	0.3072955			
murder		22720	2.75672674150269E+017	RNRobers	2012-12-03 13:47	Murder	39.20151443	-84.37758565	whodunit players christmas murder mystery general mills holiday luncheon maggiano s little italy	0.09932	0.29314425			
murder		22721	2.73261428532715E+017	shaylagram	2012-11-26 22:06	Murder	39.21215439	-84.38876057	if i wanted to i could get away with murder	0.011763	0.30640825			
murder		22722	2.1627089398963E+017	yatown_news	2012-06-22 16:46	Murder	39.19787	-84.404412	2 mil bond set for murder suspect cincinnati com deerpark cincinnati oh	0.059764	0.197789			
murder		22723	1.87180614674428E+017	The_Tomenator	2012-04-03 10:11	Murder	39.20244467	-84.40677637	now here s a murder rap to keep ya dancin	0.007911	0.34179525			
murder		22724	1.84985768618504E+017	The_Tomenator	2012-03-28 08:50	Murder	39.20228927	-84.40941155	if cartoon network cancels anime saturday nights guess what murder	0.085128	0.27626975			
murder		22725	1.84985549038289E+017	The_Tomenator	2012-03-28 08:49	Murder	39.20224998	-84.40926675	if they cancel adventure time i will murder the cartoon network staff	0.032858	0.29047725			
murder		22726	1.84985440204501E+017	The_Tomenator	2012-03-28 08:49	Murder	39.20214283	-84.40943328	if cartoon network fucks up courage the cowardly dog i m going to murder their studio staff	0.026671	0.32140225			
murder		22728	1.73301537005777E+017	45237	2012-02-25 02:01	Murder	39.191907	-84.451057	family police say roselawn murder victim was good kid via	0.036397	0.316454			
murder		22729	1.5997635509264E+017	45237	2012-01-19 07:31	Murder	39.191907	-84.451057	police investigate murder of teen in bond hill via	0.032321	0.31264225	bond hill		
murder		22730	2.58386193195102E+017	KelseyLenae_	2012-10-16 21:57	Murder	39.2120999	-84.4439866	ha she wont make obama shut up till hes done romney will murder us if he wins	0.225603	0.23909875			
murder		22731	2.44555871001141E+017	tokeitout_91	2012-09-08 18:00	Murder	39.1989757	-84.4642209	i think having a kid at this point in time in my life is comparable to murder either way somebody is victimized cantgo	0.167184	0.27552625			
murder		22732	2.146096131176E+017	mexicankesh	2012-06-18 02:44	Murder	39.17458153	-84.49526691	never that ain t shit to hate on they dumb asses can have that murder charge	0.000372	0.33388525			
murder		22733	1.73263562553295E+017	45216	2012-02-24 23:30	Murder	39.201555	-84.478023	family police say roselawn murder victim was good kid via	0.036397	0.316454			
murder		22734	1.72531254674207E+017	eiramnnaeiroc	2012-02-22 23:00	Murder	39.1655228	-84.5023783	i watch to many murder mystery shows csi i love it	0.477203	0.154931			
murder		22735	1.59976351997243E+017	45229	2012-01-19 07:31	Murder	39.153504	-84.485512	police investigate murder of teen in bond hill via	0.032321	0.31264225	bond hill		
murder		22736	1.59976347937149E+017	45217	2012-01-19 07:31	Murder	39.166772	-84.497686	police investigate murder of teen in bond hill via	0.032321	0.31264225	bond hill		
murder		22737	1.59976347874243E+017	45216	2012-01-19 07:31	Murder	39.201555	-84.478023	police investigate murder of teen in bond hill via	0.032321	0.31264225	bond hill		
murder		22738	2.55324303791387E+017	Imbackboi	2012-10-08 11:10	Murder	39.2137578	-84.4827508	my shoe game killin these niggas murder	0.013067	0.3212465			
murder		22739	2.04430195808145E+017	topix_oh	2012-05-21 00:35	Murder	39.1822808	-84.5124345	cincinnati police seek man charged with saturday murder cincinnati ohio	0.061736	0.3032075	cincinnati	ohio	
murder		22740	1.90932906821169E+017	shirlneissa	2012-04-13 18:42	Murder	39.1382975	-84.511829	god is good my son went to jail for murder n he be home tuesday been a long time comin yeah	0.263485	0.23975125			
murder		22741	2.36254930950844E+017	_DemetriaAlexus	2012-08-16 20:15	Murder	39.2134225	-84.5304192	i m about to murder some chipotle	0.015564	0.3081995			
murder		22742	2.7898407664656E+017	theofficialcray	2012-12-12 17:06	Murder	39.2025887	-84.5917736	yo ha said some mafuckas was gon murder an castrate justin bieber wtf wrong wit people man	0.011044	0.33185975			
murder		22743	2.75805789984268E+017	HrecomestheSun	2012-12-03 22:36	Murder	39.2069191	-84.5763906	i would literally murder someone for some chinese food right now	0.032569	0.3225655			
murder		22744	2.67110843848749E+017	MVPierani	2012-11-09 22:46	Murder	39.19550938	-84.59543349	just witnessed murder a guitar for 2 hours	0.030453	0.3397295			
murder		22747	1.93968782606213E+017	45239	2012-04-22 03:45	Murder	39.199368	-84.575337	north college hill woman indicted for murder via	0.022199	0.32884825			
murder		22748	1.93968778114109E+017	45224	2012-04-22 03:45	Murder	39.197018	-84.529958	north college hill woman indicted for murder via	0.022199	0.32884825			
murder		22749	1.83037847580852E+017	JHood_	2012-03-22 23:49	Murder	39.1394835	-84.5214588	i will fucking murder you	0.001929	0.33576125			
murder		22750	1.63335016657592E+017	leahobert	2012-01-28 13:57	Murder	39.21019365	-84.64917477	when the autocorrect on my phone puts murder after i type to ohh	0.005239	0.304822			
murder		22751	2.63621509396971E+017	NikVonde	2012-10-31 08:40	Murder	39.2216598	-84.35677099	you ain t about that murder game pussy nigga shut up	0.001853	0.338172			
murder		22752	2.76390488142148E+017	itsmetorilawlz	2012-12-05 13:20	Murder	39.22134656	-84.4270807	bosh i will fucking murder you	0.001929	0.33576125			
murder		22753	2.73468941916058E+017	TheWhyteKid	2012-11-27 11:50	Murder	39.2329008	-84.3995577	if these ugly ass girls in my class don t shut up i will murder them shut the ffuck up and do math you slutty filth	0.002092	0.3375335			
murder		22754	2.05450360880513E+017	JacobHice8	2012-05-23 20:09	Murder	39.22572983	-84.40930317	about to violently murder myself	0.014719	0.30959325			
murder		22756	2.71084010904625E+017	SarahCrisann	2012-11-20 21:53	Murder	39.23074929	-84.43530059	they say in time you shall be set free but all this time on my hands does is slowly murder me	0.046891	0.31490025			
murder		22757	2.65909118068466E+017	Str8UpParadise	2012-11-06 15:10	Murder	39.2160887	-84.4531001	killing these bitches murder	0.001739	0.33778675			
murder		22758	2.59885685526389E+017	LustAndDrugs_	2012-10-21 01:15	Murder	39.2182707	-84.4597925	if murder was legal i ah kill that bitch	0.001401	0.331239			
murder		22759	1.86569198003175E+017	ChandaGlover	2012-04-01 17:42	Murder	39.22070944	-84.51745544	i saw a meat is a murder a tasty murder shirt so is this a pro or anti carnivore shirt let me eat some bacon meditate on it fb	0.078924	0.29006325			
murder		22760	2.70392875882262E+017	J_Byrd_25	2012-11-19 00:07	Murder	39.22105	-84.5471846	thank god pitbull came and rescued this award show cuz christina murdered it and not the good murder either	0.321314	0.200637			
murder		22762	2.43690508583567E+017	J_Byrd_25	2012-09-06 08:41	Murder	39.2222567	-84.523799	please perform wherehaveyoubeen or cockiness or birthdaycake please i know your gonna murder that redcarpet vma2012 jeah	0.025799	0.17595375			
murder		22763	2.40533899892109E+017	DJTDott	2012-08-28 15:38	Murder	39.22099418	-84.54279657	i m from murder capital were we murder for capital	0.015893	0.30918075			
murder		22764	2.36384998645699E+017	DJTDott	2012-08-17 04:52	Murder	39.22084098	-84.5426184	murder to excellence	0.016067	0.30689775			
murder		22765	2.13392962728636E+017	PlutoianKID_4	2012-06-14 18:10	Murder	39.228282	-84.5257778	tyty 4 a is a real ass nigga i murder uh nigga foe my nigga realniggashit	0.004798	0.313169			
